MemberID,Churn_Probability,Risk_Tier,Top_Driver,Recommended_Action
H11876,0.0785,LOW,,
H11877,0.06,LOW,,
H11878,0.0659,LOW,,
H11879,0.3338,LOW,,
H11880,0.1026,LOW,,
H11881,0.0701,LOW,,
H11882,0.0147,LOW,,
H11883,0.3789,LOW,,
H11884,0.6811,MEDIUM,,
H11885,0.1433,LOW,,
H11886,0.0633,LOW,,
H11887,0.0721,LOW,,
H11888,0.3595,LOW,,
H11889,0.3732,LOW,,
H11890,0.6718,MEDIUM,,
H11891,0.0256,LOW,,
H11892,0.0539,LOW,,
H11893,0.0316,LOW,,
H11894,0.6312,MEDIUM,,
H11895,0.2863,LOW,,
H11896,0.2048,LOW,,
H11897,0.4814,MEDIUM,,
H11898,0.0824,LOW,,
H11899,0.0453,LOW,,
H11900,0.1948,LOW,,
H11901,0.0627,LOW,,
H11902,0.0501,LOW,,
H11903,0.0416,LOW,,
H11904,0.5219,MEDIUM,,
H11905,0.0268,LOW,,
H11906,0.0485,LOW,,
H11907,0.0249,LOW,,
H11908,0.0949,LOW,,
H11909,0.0756,LOW,,
H11910,0.5391,MEDIUM,,
H11911,0.6981,MEDIUM,,
H11912,0.2725,LOW,,
H11913,0.0909,LOW,,
H11914,0.014,LOW,,
H11915,0.5623,MEDIUM,,
H11916,0.4722,MEDIUM,,
H11917,0.0314,LOW,,
H11918,0.0851,LOW,,
H11919,0.0613,LOW,,
H11920,0.0372,LOW,,
H11921,0.0183,LOW,,
H11922,0.7661,HIGH,,
H11923,0.1014,LOW,,
H11924,0.0324,LOW,,
H11925,0.044,LOW,,
H11926,0.1083,LOW,,
H11927,0.0653,LOW,,
H11928,0.355,LOW,,
H11929,0.1535,LOW,,
H11930,0.0115,LOW,,
H11931,0.0154,LOW,,
H11932,0.0232,LOW,,
H11933,0.1763,LOW,,
H11934,0.0294,LOW,,
H11935,0.1253,LOW,,
H11936,0.0342,LOW,,
H11937,0.9497,HIGH,,
H11938,0.4155,MEDIUM,,
H11939,0.3929,LOW,,
H11940,0.1278,LOW,,
H11941,0.0556,LOW,,
H11942,0.8404,HIGH,,
H11943,0.6634,MEDIUM,,
H11944,0.6091,MEDIUM,,
H11945,0.3691,LOW,,
H11946,0.0889,LOW,,
H11947,0.6671,MEDIUM,,
H11948,0.5132,MEDIUM,,
H11949,0.0418,LOW,,
H11950,0.1825,LOW,,
H11951,0.0465,LOW,,
H11952,0.1283,LOW,,
H11953,0.1566,LOW,,
H11954,0.9137,HIGH,,
H11955,0.0678,LOW,,
H11956,0.2779,LOW,,
H11957,0.1972,LOW,,
H11958,0.3587,LOW,,
H11959,0.0286,LOW,,
H11960,0.7781,HIGH,,
H11961,0.1031,LOW,,
H11962,0.2787,LOW,,
H11963,0.0683,LOW,,
H11964,0.1151,LOW,,
H11965,0.2062,LOW,,
H11966,0.0579,LOW,,
H11967,0.251,LOW,,
H11968,0.5203,MEDIUM,,
H11969,0.0144,LOW,,
H11970,0.1104,LOW,,
H11971,0.03,LOW,,
H11972,0.355,LOW,,
H11973,0.046,LOW,,
H11974,0.0363,LOW,,
H11975,0.0412,LOW,,
H11976,0.8376,HIGH,,
H11977,0.1535,LOW,,
H11978,0.0334,LOW,,
H11979,0.065,LOW,,
H11980,0.0437,LOW,,
H11981,0.0379,LOW,,
H11982,0.2053,LOW,,
H11983,0.1785,LOW,,
H11984,0.0162,LOW,,
H11985,0.043,LOW,,
H11986,0.0391,LOW,,
H11987,0.1748,LOW,,
H11988,0.1414,LOW,,
H11989,0.3258,LOW,,
H11990,0.0182,LOW,,
H11991,0.013,LOW,,
H11992,0.4089,MEDIUM,,
H11993,0.0852,LOW,,
H11994,0.032,LOW,,
H11995,0.7114,HIGH,,
H11996,0.2418,LOW,,
H11997,0.0944,LOW,,
H11998,0.1531,LOW,,
H11999,0.2179,LOW,,
H12000,0.0593,LOW,,
H12001,0.099,LOW,,
H12002,0.1603,LOW,,
H12003,0.0707,LOW,,
H12004,0.4787,MEDIUM,,
H12005,0.0764,LOW,,
H12006,0.1532,LOW,,
H12007,0.0698,LOW,,
H12008,0.0385,LOW,,
H12009,0.232,LOW,,
H12010,0.0321,LOW,,
H12011,0.1691,LOW,,
H12012,0.0662,LOW,,
H12013,0.3009,LOW,,
H12014,0.2406,LOW,,
H12015,0.1949,LOW,,
H12016,0.0281,LOW,,
H12017,0.1762,LOW,,
H12018,0.0128,LOW,,
H12019,0.047,LOW,,
H12020,0.0212,LOW,,
H12021,0.6392,MEDIUM,,
H12022,0.8802,HIGH,,
H12023,0.7811,HIGH,,
H12024,0.1675,LOW,,
H12025,0.0832,LOW,,
H12026,0.048,LOW,,
H12027,0.0267,LOW,,
H12028,0.024,LOW,,
H12029,0.0485,LOW,,
H12030,0.4178,MEDIUM,,
H12031,0.0141,LOW,,
H12032,0.0313,LOW,,
H12033,0.1292,LOW,,
H12034,0.7981,HIGH,,
H12035,0.4376,MEDIUM,,
H12036,0.0662,LOW,,
H12037,0.0769,LOW,,
H12038,0.0119,LOW,,
H12039,0.0223,LOW,,
H12040,0.0265,LOW,,
H12041,0.0991,LOW,,
H12042,0.216,LOW,,
H12043,0.6929,MEDIUM,,
H12044,0.1002,LOW,,
H12045,0.0332,LOW,,
H12046,0.06,LOW,,
H12047,0.12,LOW,,
H12048,0.019,LOW,,
H12049,0.8722,HIGH,,
H12050,0.8378,HIGH,,
H12051,0.0202,LOW,,
H12052,0.1277,LOW,,
H12053,0.0043,LOW,,
H12054,0.2866,LOW,,
H12055,0.0389,LOW,,
H12056,0.8441,HIGH,,
H12057,0.0677,LOW,,
H12058,0.0291,LOW,,
H12059,0.1082,LOW,,
H12060,0.8998,HIGH,,
H12061,0.0522,LOW,,
H12062,0.1011,LOW,,
H12063,0.0142,LOW,,
H12064,0.252,LOW,,
H12065,0.0566,LOW,,
H12066,0.5425,MEDIUM,,
H12067,0.0596,LOW,,
H12068,0.0137,LOW,,
H12069,0.0379,LOW,,
H12070,0.0907,LOW,,
H12071,0.7138,HIGH,,
H12072,0.0087,LOW,,
H12073,0.0609,LOW,,
H12074,0.0933,LOW,,
H12075,0.3556,LOW,,
H12076,0.026,LOW,,
H12077,0.0645,LOW,,
H12078,0.1585,LOW,,
H12079,0.0186,LOW,,
H12080,0.0511,LOW,,
H12081,0.0215,LOW,,
H12082,0.5867,MEDIUM,,
H12083,0.0347,LOW,,
H12084,0.939,HIGH,,
H12085,0.3929,LOW,,
H12086,0.0612,LOW,,
H12087,0.0425,LOW,,
H12088,0.0427,LOW,,
H12089,0.0415,LOW,,
H12090,0.317,LOW,,
H12091,0.3828,LOW,,
H12092,0.1577,LOW,,
H12093,0.0456,LOW,,
H12094,0.036,LOW,,
H12095,0.8639,HIGH,,
H12096,0.107,LOW,,
H12097,0.0351,LOW,,
H12098,0.611,MEDIUM,,
H12099,0.0455,LOW,,
H12100,0.0755,LOW,,
H12101,0.4722,MEDIUM,,
H12102,0.1088,LOW,,
H12103,0.0338,LOW,,
H12104,0.4247,MEDIUM,,
H12105,0.1252,LOW,,
H12106,0.7209,HIGH,,
H12107,0.0675,LOW,,
H12108,0.0268,LOW,,
H12109,0.8396,HIGH,,
H12110,0.7898,HIGH,,
H12111,0.1291,LOW,,
H12112,0.2004,LOW,,
H12113,0.7407,HIGH,,
H12114,0.1422,LOW,,
H12115,0.0285,LOW,,
H12116,0.1851,LOW,,
H12117,0.0198,LOW,,
H12118,0.0574,LOW,,
H12119,0.7914,HIGH,,
H12120,0.2334,LOW,,
H12121,0.1032,LOW,,
H12122,0.037,LOW,,
H12123,0.0473,LOW,,
H12124,0.5283,MEDIUM,,
H12125,0.671,MEDIUM,,
H12126,0.832,HIGH,,
H12127,0.0443,LOW,,
H12128,0.0869,LOW,,
H12129,0.792,HIGH,,
H12130,0.0904,LOW,,
H12131,0.2392,LOW,,
H12132,0.0339,LOW,,
H12133,0.0397,LOW,,
H12134,0.0276,LOW,,
H12135,0.025,LOW,,
H12136,0.2896,LOW,,
H12137,0.0409,LOW,,
H12138,0.3897,LOW,,
H12139,0.4545,MEDIUM,,
H12140,0.481,MEDIUM,,
H12141,0.0338,LOW,,
H12142,0.0643,LOW,,
H12143,0.038,LOW,,
H12144,0.2198,LOW,,
H12145,0.1484,LOW,,
H12146,0.4137,MEDIUM,,
H12147,0.1171,LOW,,
H12148,0.1347,LOW,,
H12149,0.1757,LOW,,
H12150,0.0305,LOW,,
H12151,0.0418,LOW,,
H12152,0.1093,LOW,,
H12153,0.0718,LOW,,
H12154,0.0976,LOW,,
H12155,0.0631,LOW,,
H12156,0.0718,LOW,,
H12157,0.1723,LOW,,
H12158,0.4206,MEDIUM,,
H12159,0.06,LOW,,
H12160,0.0457,LOW,,
H12161,0.5008,MEDIUM,,
H12162,0.7527,HIGH,,
H12163,0.0772,LOW,,
H12164,0.023,LOW,,
H12165,0.0496,LOW,,
H12166,0.3854,LOW,,
H12167,0.6097,MEDIUM,,
H12168,0.4339,MEDIUM,,
H12169,0.1943,LOW,,
H12170,0.043,LOW,,
H12171,0.0366,LOW,,
H12172,0.0159,LOW,,
H12173,0.1055,LOW,,
H12174,0.0245,LOW,,
H12175,0.0101,LOW,,
H12176,0.4394,MEDIUM,,
H12177,0.2847,LOW,,
H12178,0.7211,HIGH,,
H12179,0.0492,LOW,,
H12180,0.2,LOW,,
H12181,0.0084,LOW,,
H12182,0.7192,HIGH,,
H12183,0.0404,LOW,,
H12184,0.1058,LOW,,
H12185,0.0308,LOW,,
H12186,0.1577,LOW,,
H12187,0.0202,LOW,,
H12188,0.2905,LOW,,
H12189,0.0561,LOW,,
H12190,0.7303,HIGH,,
H12191,0.1393,LOW,,
H12192,0.2639,LOW,,
H12193,0.0767,LOW,,
H12194,0.0415,LOW,,
H12195,0.2326,LOW,,
H12196,0.2854,LOW,,
H12197,0.585,MEDIUM,,
H12198,0.0942,LOW,,
H12199,0.4318,MEDIUM,,
H12200,0.5015,MEDIUM,,
H12201,0.4937,MEDIUM,,
H12202,0.0957,LOW,,
H12203,0.0148,LOW,,
H12204,0.0569,LOW,,
H12205,0.1126,LOW,,
H12206,0.0573,LOW,,
H12207,0.0153,LOW,,
H12208,0.0585,LOW,,
H12209,0.026,LOW,,
H12210,0.0846,LOW,,
H12211,0.2491,LOW,,
H12212,0.186,LOW,,
H12213,0.6057,MEDIUM,,
H12214,0.0551,LOW,,
H12215,0.0285,LOW,,
H12216,0.0451,LOW,,
H12217,0.1225,LOW,,
H12218,0.3042,LOW,,
H12219,0.035,LOW,,
H12220,0.0323,LOW,,
H12221,0.0316,LOW,,
H12222,0.1198,LOW,,
H12223,0.0272,LOW,,
H12224,0.0074,LOW,,
H12225,0.0343,LOW,,
H12226,0.2301,LOW,,
H12227,0.0502,LOW,,
H12228,0.4467,MEDIUM,,
H12229,0.0917,LOW,,
H12230,0.6583,MEDIUM,,
H12231,0.048,LOW,,
H12232,0.0473,LOW,,
H12233,0.0626,LOW,,
H12234,0.1058,LOW,,
H12235,0.0288,LOW,,
H12236,0.1768,LOW,,
H12237,0.0949,LOW,,
H12238,0.1866,LOW,,
H12239,0.1459,LOW,,
H12240,0.0245,LOW,,
H12241,0.4463,MEDIUM,,
H12242,0.247,LOW,,
H12243,0.088,LOW,,
H12244,0.462,MEDIUM,,
H12245,0.0416,LOW,,
H12246,0.0917,LOW,,
H12247,0.2652,LOW,,
H12248,0.2297,LOW,,
H12249,0.0651,LOW,,
H12250,0.9264,HIGH,,
H12251,0.0112,LOW,,
H12252,0.0543,LOW,,
H12253,0.5742,MEDIUM,,
H12254,0.1105,LOW,,
H12255,0.7901,HIGH,,
H12256,0.0684,LOW,,
H12257,0.7039,HIGH,,
H12258,0.7937,HIGH,,
H12259,0.2457,LOW,,
H12260,0.2446,LOW,,
H12261,0.0549,LOW,,
H12262,0.1527,LOW,,
H12263,0.0759,LOW,,
H12264,0.0494,LOW,,
H12265,0.0185,LOW,,
H12266,0.0408,LOW,,
H12267,0.1073,LOW,,
H12268,0.119,LOW,,
H12269,0.0781,LOW,,
H12270,0.0547,LOW,,
H12271,0.1149,LOW,,
H12272,0.5948,MEDIUM,,
H12273,0.21,LOW,,
H12274,0.0371,LOW,,
H12275,0.1235,LOW,,
H12276,0.0476,LOW,,
H12277,0.1558,LOW,,
H12278,0.7604,HIGH,,
H12279,0.3161,LOW,,
H12280,0.0994,LOW,,
H12281,0.7207,HIGH,,
H12282,0.0186,LOW,,
H12283,0.3002,LOW,,
H12284,0.2779,LOW,,
H12285,0.1362,LOW,,
H12286,0.018,LOW,,
H12287,0.0379,LOW,,
H12288,0.017,LOW,,
H12289,0.0283,LOW,,
H12290,0.1621,LOW,,
H12291,0.317,LOW,,
H12292,0.0644,LOW,,
H12293,0.1284,LOW,,
H12294,0.1687,LOW,,
H12295,0.9611,HIGH,,
H12296,0.0197,LOW,,
H12297,0.0362,LOW,,
H12298,0.2875,LOW,,
H12299,0.0205,LOW,,
H12300,0.0777,LOW,,
H12301,0.0607,LOW,,
H12302,0.0386,LOW,,
H12303,0.0533,LOW,,
H12304,0.0383,LOW,,
H12305,0.0361,LOW,,
H12306,0.2297,LOW,,
H12307,0.102,LOW,,
H12308,0.0934,LOW,,
H12309,0.9043,HIGH,,
H12310,0.0957,LOW,,
H12311,0.5565,MEDIUM,,
H12312,0.0655,LOW,,
H12313,0.0273,LOW,,
H12314,0.9058,HIGH,,
H12315,0.0372,LOW,,
H12316,0.2779,LOW,,
H12317,0.0718,LOW,,
H12318,0.4929,MEDIUM,,
H12319,0.0437,LOW,,
H12320,0.4043,MEDIUM,,
H12321,0.0169,LOW,,
H12322,0.0899,LOW,,
H12323,0.6949,MEDIUM,,
H12324,0.1121,LOW,,
H12325,0.6182,MEDIUM,,
H12326,0.058,LOW,,
H12327,0.4108,MEDIUM,,
H12328,0.0939,LOW,,
H12329,0.3588,LOW,,
H12330,0.0444,LOW,,
H12331,0.6938,MEDIUM,,
H12332,0.0362,LOW,,
H12333,0.2499,LOW,,
H12334,0.0435,LOW,,
H12335,0.8812,HIGH,,
H12336,0.0532,LOW,,
H12337,0.0524,LOW,,
H12338,0.0231,LOW,,
H12339,0.6369,MEDIUM,,
H12340,0.8591,HIGH,,
H12341,0.0616,LOW,,
H12342,0.1313,LOW,,
H12343,0.8845,HIGH,,
H12344,0.6161,MEDIUM,,
H12345,0.0426,LOW,,
H12346,0.0868,LOW,,
H12347,0.0529,LOW,,
H12348,0.0568,LOW,,
H12349,0.0492,LOW,,
H12350,0.6838,MEDIUM,,
H12351,0.7088,HIGH,,
H12352,0.0391,LOW,,
H12353,0.0398,LOW,,
H12354,0.0456,LOW,,
H12355,0.162,LOW,,
H12356,0.3637,LOW,,
H12357,0.4994,MEDIUM,,
H12358,0.297,LOW,,
H12359,0.0421,LOW,,
H12360,0.2472,LOW,,
H12361,0.3294,LOW,,
H12362,0.0463,LOW,,
H12363,0.0432,LOW,,
H12364,0.0631,LOW,,
H12365,0.1517,LOW,,
H12366,0.687,MEDIUM,,
H12367,0.1583,LOW,,
H12368,0.0302,LOW,,
H12369,0.1408,LOW,,
H12370,0.0382,LOW,,
H12371,0.0141,LOW,,
H12372,0.0405,LOW,,
H12373,0.0216,LOW,,
H12374,0.2032,LOW,,
H12375,0.0479,LOW,,
H12376,0.0194,LOW,,
H12377,0.0193,LOW,,
H12378,0.022,LOW,,
H12379,0.0519,LOW,,
H12380,0.0482,LOW,,
H12381,0.1202,LOW,,
H12382,0.0401,LOW,,
H12383,0.2331,LOW,,
H12384,0.0268,LOW,,
H12385,0.0206,LOW,,
H12386,0.3883,LOW,,
H12387,0.0241,LOW,,
H12388,0.0585,LOW,,
H12389,0.0974,LOW,,
H12390,0.0311,LOW,,
H12391,0.1048,LOW,,
H12392,0.7804,HIGH,,
H12393,0.0265,LOW,,
H12394,0.2999,LOW,,
H12395,0.6417,MEDIUM,,
H12396,0.3455,LOW,,
H12397,0.0388,LOW,,
H12398,0.0626,LOW,,
H12399,0.0452,LOW,,
H12400,0.034,LOW,,
H12401,0.0355,LOW,,
H12402,0.1947,LOW,,
H12403,0.1281,LOW,,
H12404,0.0927,LOW,,
H12405,0.0298,LOW,,
H12406,0.0129,LOW,,
H12407,0.7929,HIGH,,
H12408,0.2058,LOW,,
H12409,0.0685,LOW,,
H12410,0.1308,LOW,,
H12411,0.0298,LOW,,
H12412,0.0187,LOW,,
H12413,0.0457,LOW,,
H12414,0.8536,HIGH,,
H12415,0.1251,LOW,,
H12416,0.4155,MEDIUM,,
H12417,0.0596,LOW,,
H12418,0.0956,LOW,,
H12419,0.0639,LOW,,
H12420,0.0342,LOW,,
H12421,0.123,LOW,,
H12422,0.6737,MEDIUM,,
H12423,0.0503,LOW,,
H12424,0.644,MEDIUM,,
H12425,0.28,LOW,,
H12426,0.5796,MEDIUM,,
H12427,0.2921,LOW,,
H12428,0.0365,LOW,,
H12429,0.0679,LOW,,
H12430,0.9277,HIGH,,
H12431,0.0167,LOW,,
H12432,0.0229,LOW,,
H12433,0.0729,LOW,,
H12434,0.0309,LOW,,
H12435,0.0103,LOW,,
H12436,0.0601,LOW,,
H12437,0.2328,LOW,,
H12438,0.179,LOW,,
H12439,0.0538,LOW,,
H12440,0.0161,LOW,,
H12441,0.0875,LOW,,
H12442,0.0543,LOW,,
H12443,0.0647,LOW,,
H12444,0.6183,MEDIUM,,
H12445,0.1166,LOW,,
H12446,0.0323,LOW,,
H12447,0.0422,LOW,,
H12448,0.6971,MEDIUM,,
H12449,0.0716,LOW,,
H12450,0.1236,LOW,,
H12451,0.0486,LOW,,
H12452,0.0235,LOW,,
H12453,0.0473,LOW,,
H12454,0.1224,LOW,,
H12455,0.084,LOW,,
H12456,0.63,MEDIUM,,
H12457,0.2375,LOW,,
H12458,0.0623,LOW,,
H12459,0.0171,LOW,,
H12460,0.1093,LOW,,
H12461,0.6884,MEDIUM,,
H12462,0.0497,LOW,,
H12463,0.0931,LOW,,
H12464,0.0925,LOW,,
H12465,0.0784,LOW,,
H12466,0.206,LOW,,
H12467,0.0856,LOW,,
H12468,0.8525,HIGH,,
H12469,0.1104,LOW,,
H12470,0.2311,LOW,,
H12471,0.0584,LOW,,
H12472,0.0398,LOW,,
H12473,0.0336,LOW,,
H12474,0.061,LOW,,
H12475,0.017,LOW,,
H12476,0.2435,LOW,,
H12477,0.0887,LOW,,
H12478,0.2267,LOW,,
H12479,0.5551,MEDIUM,,
H12480,0.6913,MEDIUM,,
H12481,0.7804,HIGH,,
H12482,0.0403,LOW,,
H12483,0.1105,LOW,,
H12484,0.0586,LOW,,
H12485,0.045,LOW,,
H12486,0.6223,MEDIUM,,
H12487,0.4617,MEDIUM,,
H12488,0.4516,MEDIUM,,
H12489,0.8421,HIGH,,
H12490,0.0992,LOW,,
H12491,0.5734,MEDIUM,,
H12492,0.1564,LOW,,
H12493,0.0281,LOW,,
H12494,0.0328,LOW,,
H12495,0.072,LOW,,
H12496,0.0858,LOW,,
H12497,0.6014,MEDIUM,,
H12498,0.0138,LOW,,
H12499,0.1102,LOW,,
H12500,0.1016,LOW,,
H12501,0.0341,LOW,,
H12502,0.0397,LOW,,
H12503,0.072,LOW,,
H12504,0.3003,LOW,,
H12505,0.0448,LOW,,
H12506,0.7287,HIGH,,
H12507,0.328,LOW,,
H12508,0.0164,LOW,,
H12509,0.0136,LOW,,
H12510,0.5691,MEDIUM,,
H12511,0.1308,LOW,,
H12512,0.099,LOW,,
H12513,0.076,LOW,,
H12514,0.428,MEDIUM,,
H12515,0.8841,HIGH,,
H12516,0.3099,LOW,,
H12517,0.0479,LOW,,
H12518,0.1324,LOW,,
H12519,0.0387,LOW,,
H12520,0.555,MEDIUM,,
H12521,0.05,LOW,,
H12522,0.1364,LOW,,
H12523,0.6925,MEDIUM,,
H12524,0.0263,LOW,,
H12525,0.1156,LOW,,
H12526,0.0666,LOW,,
H12527,0.6996,MEDIUM,,
H12528,0.0117,LOW,,
H12529,0.0688,LOW,,
H12530,0.15,LOW,,
H12531,0.0433,LOW,,
H12532,0.0749,LOW,,
H12533,0.8027,HIGH,,
H12534,0.037,LOW,,
H12535,0.0556,LOW,,
H12536,0.0644,LOW,,
H12537,0.0713,LOW,,
H12538,0.0529,LOW,,
H12539,0.5773,MEDIUM,,
H12540,0.8501,HIGH,,
H12541,0.2436,LOW,,
H12542,0.1209,LOW,,
H12543,0.1589,LOW,,
H12544,0.8096,HIGH,,
H12545,0.126,LOW,,
H12546,0.0289,LOW,,
H12547,0.0633,LOW,,
H12548,0.0265,LOW,,
H12549,0.0251,LOW,,
H12550,0.0315,LOW,,
H12551,0.0697,LOW,,
H12552,0.1059,LOW,,
H12553,0.3666,LOW,,
H12554,0.1118,LOW,,
H12555,0.1831,LOW,,
H12556,0.0406,LOW,,
H12557,0.3568,LOW,,
H12558,0.058,LOW,,
H12559,0.0183,LOW,,
H12560,0.4932,MEDIUM,,
H12561,0.1082,LOW,,
H12562,0.1765,LOW,,
H12563,0.1323,LOW,,
H12564,0.0195,LOW,,
H12565,0.1224,LOW,,
H12566,0.0802,LOW,,
H12567,0.0578,LOW,,
H12568,0.5249,MEDIUM,,
H12569,0.1134,LOW,,
H12570,0.2619,LOW,,
H12571,0.7055,HIGH,,
H12572,0.0996,LOW,,
H12573,0.1917,LOW,,
H12574,0.0563,LOW,,
H12575,0.1041,LOW,,
H12576,0.0409,LOW,,
H12577,0.0787,LOW,,
H12578,0.5165,MEDIUM,,
H12579,0.1524,LOW,,
H12580,0.0242,LOW,,
H12581,0.0279,LOW,,
H12582,0.1354,LOW,,
H12583,0.3994,LOW,,
H12584,0.2534,LOW,,
H12585,0.0365,LOW,,
H12586,0.3299,LOW,,
H12587,0.0088,LOW,,
H12588,0.6337,MEDIUM,,
H12589,0.096,LOW,,
H12590,0.1373,LOW,,
H12591,0.0343,LOW,,
H12592,0.0255,LOW,,
H12593,0.2597,LOW,,
H12594,0.4447,MEDIUM,,
H12595,0.6511,MEDIUM,,
H12596,0.1991,LOW,,
H12597,0.5625,MEDIUM,,
H12598,0.8607,HIGH,,
H12599,0.1624,LOW,,
H12600,0.0361,LOW,,
H12601,0.3072,LOW,,
H12602,0.0926,LOW,,
H12603,0.2326,LOW,,
H12604,0.02,LOW,,
H12605,0.7429,HIGH,,
H12606,0.5966,MEDIUM,,
H12607,0.1562,LOW,,
H12608,0.091,LOW,,
H12609,0.1409,LOW,,
H12610,0.0234,LOW,,
H12611,0.1794,LOW,,
H12612,0.6358,MEDIUM,,
H12613,0.0802,LOW,,
H12614,0.0703,LOW,,
H12615,0.0242,LOW,,
H12616,0.9351,HIGH,,
H12617,0.1682,LOW,,
H12618,0.0714,LOW,,
H12619,0.0494,LOW,,
H12620,0.334,LOW,,
H12621,0.2604,LOW,,
H12622,0.2264,LOW,,
H12623,0.0632,LOW,,
H12624,0.5149,MEDIUM,,
H12625,0.0624,LOW,,
H12626,0.0657,LOW,,
H12627,0.0219,LOW,,
H12628,0.8617,HIGH,,
H12629,0.0359,LOW,,
H12630,0.089,LOW,,
H12631,0.0316,LOW,,
H12632,0.1802,LOW,,
H12633,0.2257,LOW,,
H12634,0.1487,LOW,,
H12635,0.0785,LOW,,
H12636,0.1952,LOW,,
H12637,0.2442,LOW,,
H12638,0.0443,LOW,,
H12639,0.0209,LOW,,
H12640,0.546,MEDIUM,,
H12641,0.0581,LOW,,
H12642,0.0953,LOW,,
H12643,0.1289,LOW,,
H12644,0.0335,LOW,,
H12645,0.2746,LOW,,
H12646,0.5736,MEDIUM,,
H12647,0.547,MEDIUM,,
H12648,0.0567,LOW,,
H12649,0.6309,MEDIUM,,
H12650,0.6251,MEDIUM,,
H12651,0.1799,LOW,,
H12652,0.555,MEDIUM,,
H12653,0.3898,LOW,,
H12654,0.1316,LOW,,
H12655,0.1453,LOW,,
H12656,0.0187,LOW,,
H12657,0.0605,LOW,,
H12658,0.0582,LOW,,
H12659,0.6872,MEDIUM,,
H12660,0.0275,LOW,,
H12661,0.0464,LOW,,
H12662,0.0285,LOW,,
H12663,0.0231,LOW,,
H12664,0.9054,HIGH,,
H12665,0.1197,LOW,,
H12666,0.0703,LOW,,
H12667,0.0374,LOW,,
H12668,0.0202,LOW,,
H12669,0.692,MEDIUM,,
H12670,0.1317,LOW,,
H12671,0.0368,LOW,,
H12672,0.0254,LOW,,
H12673,0.2508,LOW,,
H12674,0.3998,LOW,,
H12675,0.0602,LOW,,
H12676,0.0794,LOW,,
H12677,0.0379,LOW,,
H12678,0.0435,LOW,,
H12679,0.1533,LOW,,
H12680,0.0213,LOW,,
H12681,0.0187,LOW,,
H12682,0.559,MEDIUM,,
H12683,0.0688,LOW,,
H12684,0.1496,LOW,,
H12685,0.0204,LOW,,
H12686,0.0212,LOW,,
H12687,0.5086,MEDIUM,,
H12688,0.0335,LOW,,
H12689,0.5467,MEDIUM,,
H12690,0.0711,LOW,,
H12691,0.0292,LOW,,
H12692,0.0179,LOW,,
H12693,0.0342,LOW,,
H12694,0.0883,LOW,,
H12695,0.026,LOW,,
H12696,0.0875,LOW,,
H12697,0.235,LOW,,
H12698,0.1129,LOW,,
H12699,0.8367,HIGH,,
H12700,0.1406,LOW,,
H12701,0.0895,LOW,,
H12702,0.0727,LOW,,
H12703,0.0303,LOW,,
H12704,0.0881,LOW,,
H12705,0.015,LOW,,
H12706,0.3435,LOW,,
H12707,0.5355,MEDIUM,,
H12708,0.1507,LOW,,
H12709,0.0288,LOW,,
H12710,0.0719,LOW,,
H12711,0.0532,LOW,,
H12712,0.4898,MEDIUM,,
H12713,0.8032,HIGH,,
H12714,0.37,LOW,,
H12715,0.7675,HIGH,,
H12716,0.0547,LOW,,
H12717,0.1924,LOW,,
H12718,0.6315,MEDIUM,,
H12719,0.2767,LOW,,
H12720,0.0479,LOW,,
H12721,0.0246,LOW,,
H12722,0.2116,LOW,,
H12723,0.0171,LOW,,
H12724,0.2103,LOW,,
H12725,0.1293,LOW,,
H12726,0.4008,MEDIUM,,
H12727,0.0555,LOW,,
H12728,0.0644,LOW,,
H12729,0.2802,LOW,,
H12730,0.0386,LOW,,
H12731,0.2936,LOW,,
H12732,0.0464,LOW,,
H12733,0.5262,MEDIUM,,
H12734,0.0331,LOW,,
H12735,0.4943,MEDIUM,,
H12736,0.1892,LOW,,
H12737,0.1488,LOW,,
H12738,0.1995,LOW,,
H12739,0.1876,LOW,,
H12740,0.0178,LOW,,
H12741,0.8375,HIGH,,
H12742,0.1376,LOW,,
H12743,0.024,LOW,,
H12744,0.0288,LOW,,
H12745,0.03,LOW,,
H12746,0.0216,LOW,,
H12747,0.3346,LOW,,
H12748,0.4189,MEDIUM,,
H12749,0.021,LOW,,
H12750,0.9263,HIGH,,
H12751,0.1688,LOW,,
H12752,0.691,MEDIUM,,
H12753,0.0184,LOW,,
H12754,0.0114,LOW,,
H12755,0.0358,LOW,,
H12756,0.2006,LOW,,
H12757,0.0453,LOW,,
H12758,0.9261,HIGH,,
H12759,0.0152,LOW,,
H12760,0.8789,HIGH,,
H12761,0.168,LOW,,
H12762,0.0434,LOW,,
H12763,0.0951,LOW,,
H12764,0.1562,LOW,,
H12765,0.1258,LOW,,
H12766,0.0283,LOW,,
H12767,0.4552,MEDIUM,,
H12768,0.1831,LOW,,
H12769,0.0782,LOW,,
H12770,0.3486,LOW,,
H12771,0.1879,LOW,,
H12772,0.0822,LOW,,
H12773,0.0384,LOW,,
H12774,0.1093,LOW,,
H12775,0.0365,LOW,,
H12776,0.0306,LOW,,
H12777,0.151,LOW,,
H12778,0.0244,LOW,,
H12779,0.0188,LOW,,
H12780,0.1055,LOW,,
H12781,0.0178,LOW,,
H12782,0.0618,LOW,,
H12783,0.2325,LOW,,
H12784,0.107,LOW,,
H12785,0.1883,LOW,,
H12786,0.1494,LOW,,
